dataset_id,split,image_id,file_name,source_relative_path,view_relative_path,width,height,ordinary_object_count,has_public_label,class_ids_present
acdc_snow_official_v1,train,1242,snow/train/GP010607/GP010607_frame_000691_rgb_anon.png,snow/train/GP010607/GP010607_frame_000691_rgb_anon.png,images/train/GP010607/GP010607_frame_000691_rgb_anon.png,1920,1080,3,True,0;2
acdc_snow_official_v1,train,1241,snow/train/GP010607/GP010607_frame_000702_rgb_anon.png,snow/train/GP010607/GP010607_frame_000702_rgb_anon.png,images/train/GP010607/GP010607_frame_000702_rgb_anon.png,1920,1080,3,True,2
acdc_snow_official_v1,train,1234,snow/train/GP010607/GP010607_frame_000710_rgb_anon.png,snow/train/GP010607/GP010607_frame_000710_rgb_anon.png,images/train/GP010607/GP010607_frame_000710_rgb_anon.png,1920,1080,4,True,2;3
acdc_snow_official_v1,train,1247,snow/train/GP010607/GP010607_frame_000718_rgb_anon.png,snow/train/GP010607/GP010607_frame_000718_rgb_anon.png,images/train/GP010607/GP010607_frame_000718_rgb_anon.png,1920,1080,4,True,2;3
acdc_snow_official_v1,train,1205,snow/train/GP010607/GP010607_frame_000734_rgb_anon.png,snow/train/GP010607/GP010607_frame_000734_rgb_anon.png,images/train/GP010607/GP010607_frame_000734_rgb_anon.png,1920,1080,6,True,2;3
acdc_snow_official_v1,train,1200,snow/train/GP010607/GP010607_frame_000740_rgb_anon.png,snow/train/GP010607/GP010607_frame_000740_rgb_anon.png,images/train/GP010607/GP010607_frame_000740_rgb_anon.png,1920,1080,1,True,3
acdc_snow_official_v1,train,1201,snow/train/GP010607/GP010607_frame_000745_rgb_anon.png,snow/train/GP010607/GP010607_frame_000745_rgb_anon.png,images/train/GP010607/GP010607_frame_000745_rgb_anon.png,1920,1080,3,True,0;2
acdc_snow_official_v1,train,1250,snow/train/GP010607/GP010607_frame_000755_rgb_anon.png,snow/train/GP010607/GP010607_frame_000755_rgb_anon.png,images/train/GP010607/GP010607_frame_000755_rgb_anon.png,1920,1080,4,True,0;2
acdc_snow_official_v1,train,1210,snow/train/GP010607/GP010607_frame_000760_rgb_anon.png,snow/train/GP010607/GP010607_frame_000760_rgb_anon.png,images/train/GP010607/GP010607_frame_000760_rgb_anon.png,1920,1080,7,True,0;2;3;4;6;7
acdc_snow_official_v1,train,1251,snow/train/GP010607/GP010607_frame_000764_rgb_anon.png,snow/train/GP010607/GP010607_frame_000764_rgb_anon.png,images/train/GP010607/GP010607_frame_000764_rgb_anon.png,1920,1080,7,True,2
acdc_snow_official_v1,train,1218,snow/train/GP010607/GP010607_frame_000768_rgb_anon.png,snow/train/GP010607/GP010607_frame_000768_rgb_anon.png,images/train/GP010607/GP010607_frame_000768_rgb_anon.png,1920,1080,4,True,0;2
acdc_snow_official_v1,train,1203,snow/train/GP010607/GP010607_frame_000773_rgb_anon.png,snow/train/GP010607/GP010607_frame_000773_rgb_anon.png,images/train/GP010607/GP010607_frame_000773_rgb_anon.png,1920,1080,3,True,0;2
acdc_snow_official_v1,train,1256,snow/train/GP010607/GP010607_frame_000788_rgb_anon.png,snow/train/GP010607/GP010607_frame_000788_rgb_anon.png,images/train/GP010607/GP010607_frame_000788_rgb_anon.png,1920,1080,6,True,2;3
acdc_snow_official_v1,train,1236,snow/train/GP010607/GP010607_frame_000794_rgb_anon.png,snow/train/GP010607/GP010607_frame_000794_rgb_anon.png,images/train/GP010607/GP010607_frame_000794_rgb_anon.png,1920,1080,0,True,
acdc_snow_official_v1,train,1255,snow/train/GP010607/GP010607_frame_000799_rgb_anon.png,snow/train/GP010607/GP010607_frame_000799_rgb_anon.png,images/train/GP010607/GP010607_frame_000799_rgb_anon.png,1920,1080,0,True,
acdc_snow_official_v1,train,1232,snow/train/GP010607/GP010607_frame_000814_rgb_anon.png,snow/train/GP010607/GP010607_frame_000814_rgb_anon.png,images/train/GP010607/GP010607_frame_000814_rgb_anon.png,1920,1080,3,True,2
acdc_snow_official_v1,train,1208,snow/train/GP010607/GP010607_frame_000819_rgb_anon.png,snow/train/GP010607/GP010607_frame_000819_rgb_anon.png,images/train/GP010607/GP010607_frame_000819_rgb_anon.png,1920,1080,3,True,0;2
acdc_snow_official_v1,train,1220,snow/train/GP010607/GP010607_frame_000824_rgb_anon.png,snow/train/GP010607/GP010607_frame_000824_rgb_anon.png,images/train/GP010607/GP010607_frame_000824_rgb_anon.png,1920,1080,3,True,2
acdc_snow_official_v1,train,1254,snow/train/GP010607/GP010607_frame_000829_rgb_anon.png,snow/train/GP010607/GP010607_frame_000829_rgb_anon.png,images/train/GP010607/GP010607_frame_000829_rgb_anon.png,1920,1080,4,True,2;6
acdc_snow_official_v1,train,1244,snow/train/GP010607/GP010607_frame_000834_rgb_anon.png,snow/train/GP010607/GP010607_frame_000834_rgb_anon.png,images/train/GP010607/GP010607_frame_000834_rgb_anon.png,1920,1080,7,True,2
acdc_snow_official_v1,train,1230,snow/train/GP010607/GP010607_frame_000839_rgb_anon.png,snow/train/GP010607/GP010607_frame_000839_rgb_anon.png,images/train/GP010607/GP010607_frame_000839_rgb_anon.png,1920,1080,5,True,2
acdc_snow_official_v1,train,1258,snow/train/GP010607/GP010607_frame_000844_rgb_anon.png,snow/train/GP010607/GP010607_frame_000844_rgb_anon.png,images/train/GP010607/GP010607_frame_000844_rgb_anon.png,1920,1080,2,True,2
acdc_snow_official_v1,train,1206,snow/train/GP010607/GP010607_frame_000849_rgb_anon.png,snow/train/GP010607/GP010607_frame_000849_rgb_anon.png,images/train/GP010607/GP010607_frame_000849_rgb_anon.png,1920,1080,1,True,2
acdc_snow_official_v1,train,1240,snow/train/GP010607/GP010607_frame_000854_rgb_anon.png,snow/train/GP010607/GP010607_frame_000854_rgb_anon.png,images/train/GP010607/GP010607_frame_000854_rgb_anon.png,1920,1080,5,True,2;3
acdc_snow_official_v1,train,1233,snow/train/GP010607/GP010607_frame_000862_rgb_anon.png,snow/train/GP010607/GP010607_frame_000862_rgb_anon.png,images/train/GP010607/GP010607_frame_000862_rgb_anon.png,1920,1080,4,True,2;3
acdc_snow_official_v1,train,1237,snow/train/GP010607/GP010607_frame_000867_rgb_anon.png,snow/train/GP010607/GP010607_frame_000867_rgb_anon.png,images/train/GP010607/GP010607_frame_000867_rgb_anon.png,1920,1080,3,True,2;7
acdc_snow_official_v1,train,1569,snow/train/GP020606/GP020606_frame_000470_rgb_anon.png,snow/train/GP020606/GP020606_frame_000470_rgb_anon.png,images/train/GP020606/GP020606_frame_000470_rgb_anon.png,1920,1080,3,True,0;2;5
acdc_snow_official_v1,train,1567,snow/train/GP020606/GP020606_frame_000487_rgb_anon.png,snow/train/GP020606/GP020606_frame_000487_rgb_anon.png,images/train/GP020606/GP020606_frame_000487_rgb_anon.png,1920,1080,4,True,0;2;4
acdc_snow_official_v1,train,1568,snow/train/GP020606/GP020606_frame_000503_rgb_anon.png,snow/train/GP020606/GP020606_frame_000503_rgb_anon.png,images/train/GP020606/GP020606_frame_000503_rgb_anon.png,1920,1080,7,True,0;2
acdc_snow_official_v1,train,1570,snow/train/GP020606/GP020606_frame_000508_rgb_anon.png,snow/train/GP020606/GP020606_frame_000508_rgb_anon.png,images/train/GP020606/GP020606_frame_000508_rgb_anon.png,1920,1080,10,True,0;2
acdc_snow_official_v1,train,1571,snow/train/GP020606/GP020606_frame_000513_rgb_anon.png,snow/train/GP020606/GP020606_frame_000513_rgb_anon.png,images/train/GP020606/GP020606_frame_000513_rgb_anon.png,1920,1080,3,True,0;2
acdc_snow_official_v1,train,1381,snow/train/GP030176/GP030176_frame_000745_rgb_anon.png,snow/train/GP030176/GP030176_frame_000745_rgb_anon.png,images/train/GP030176/GP030176_frame_000745_rgb_anon.png,1920,1080,5,True,0;2
acdc_snow_official_v1,train,1378,snow/train/GP030176/GP030176_frame_000766_rgb_anon.png,snow/train/GP030176/GP030176_frame_000766_rgb_anon.png,images/train/GP030176/GP030176_frame_000766_rgb_anon.png,1920,1080,4,True,2
acdc_snow_official_v1,train,1377,snow/train/GP030176/GP030176_frame_000775_rgb_anon.png,snow/train/GP030176/GP030176_frame_000775_rgb_anon.png,images/train/GP030176/GP030176_frame_000775_rgb_anon.png,1920,1080,6,True,0;2;3
acdc_snow_official_v1,train,1380,snow/train/GP030176/GP030176_frame_000795_rgb_anon.png,snow/train/GP030176/GP030176_frame_000795_rgb_anon.png,images/train/GP030176/GP030176_frame_000795_rgb_anon.png,1920,1080,3,True,2;5
acdc_snow_official_v1,train,1384,snow/train/GP030176/GP030176_frame_000815_rgb_anon.png,snow/train/GP030176/GP030176_frame_000815_rgb_anon.png,images/train/GP030176/GP030176_frame_000815_rgb_anon.png,1920,1080,11,True,0;2;5
acdc_snow_official_v1,train,1379,snow/train/GP030176/GP030176_frame_000835_rgb_anon.png,snow/train/GP030176/GP030176_frame_000835_rgb_anon.png,images/train/GP030176/GP030176_frame_000835_rgb_anon.png,1920,1080,5,True,1;2;7
acdc_snow_official_v1,train,1382,snow/train/GP030176/GP030176_frame_000875_rgb_anon.png,snow/train/GP030176/GP030176_frame_000875_rgb_anon.png,images/train/GP030176/GP030176_frame_000875_rgb_anon.png,1920,1080,5,True,0;2;5
acdc_snow_official_v1,train,1376,snow/train/GP030176/GP030176_frame_000895_rgb_anon.png,snow/train/GP030176/GP030176_frame_000895_rgb_anon.png,images/train/GP030176/GP030176_frame_000895_rgb_anon.png,1920,1080,9,True,0;2
acdc_snow_official_v1,train,1383,snow/train/GP030176/GP030176_frame_000915_rgb_anon.png,snow/train/GP030176/GP030176_frame_000915_rgb_anon.png,images/train/GP030176/GP030176_frame_000915_rgb_anon.png,1920,1080,8,True,0;2
acdc_snow_official_v1,train,1385,snow/train/GP030176/GP030176_frame_001034_rgb_anon.png,snow/train/GP030176/GP030176_frame_001034_rgb_anon.png,images/train/GP030176/GP030176_frame_001034_rgb_anon.png,1920,1080,11,True,0;2;3
acdc_snow_official_v1,train,1375,snow/train/GP030176/GP030176_frame_001041_rgb_anon.png,snow/train/GP030176/GP030176_frame_001041_rgb_anon.png,images/train/GP030176/GP030176_frame_001041_rgb_anon.png,1920,1080,10,True,0;2;3
acdc_snow_official_v1,train,1386,snow/train/GP030176/GP030176_frame_001047_rgb_anon.png,snow/train/GP030176/GP030176_frame_001047_rgb_anon.png,images/train/GP030176/GP030176_frame_001047_rgb_anon.png,1920,1080,11,True,0;2;7
acdc_snow_official_v1,train,1501,snow/train/GP040176/GP040176_frame_000001_rgb_anon.png,snow/train/GP040176/GP040176_frame_000001_rgb_anon.png,images/train/GP040176/GP040176_frame_000001_rgb_anon.png,1920,1080,8,True,0;2;7
acdc_snow_official_v1,train,1489,snow/train/GP040176/GP040176_frame_000024_rgb_anon.png,snow/train/GP040176/GP040176_frame_000024_rgb_anon.png,images/train/GP040176/GP040176_frame_000024_rgb_anon.png,1920,1080,7,True,0;2;5;7
acdc_snow_official_v1,train,1486,snow/train/GP040176/GP040176_frame_000032_rgb_anon.png,snow/train/GP040176/GP040176_frame_000032_rgb_anon.png,images/train/GP040176/GP040176_frame_000032_rgb_anon.png,1920,1080,5,True,0;2
acdc_snow_official_v1,train,1422,snow/train/GP040176/GP040176_frame_000044_rgb_anon.png,snow/train/GP040176/GP040176_frame_000044_rgb_anon.png,images/train/GP040176/GP040176_frame_000044_rgb_anon.png,1920,1080,5,True,2
acdc_snow_official_v1,train,1482,snow/train/GP040176/GP040176_frame_000049_rgb_anon.png,snow/train/GP040176/GP040176_frame_000049_rgb_anon.png,images/train/GP040176/GP040176_frame_000049_rgb_anon.png,1920,1080,6,True,0;2;5;7
acdc_snow_official_v1,train,1441,snow/train/GP040176/GP040176_frame_000054_rgb_anon.png,snow/train/GP040176/GP040176_frame_000054_rgb_anon.png,images/train/GP040176/GP040176_frame_000054_rgb_anon.png,1920,1080,7,True,1;2;5;6
acdc_snow_official_v1,train,1449,snow/train/GP040176/GP040176_frame_000060_rgb_anon.png,snow/train/GP040176/GP040176_frame_000060_rgb_anon.png,images/train/GP040176/GP040176_frame_000060_rgb_anon.png,1920,1080,2,True,2
acdc_snow_official_v1,train,1477,snow/train/GP040176/GP040176_frame_000067_rgb_anon.png,snow/train/GP040176/GP040176_frame_000067_rgb_anon.png,images/train/GP040176/GP040176_frame_000067_rgb_anon.png,1920,1080,9,True,0;2
acdc_snow_official_v1,train,1450,snow/train/GP040176/GP040176_frame_000080_rgb_anon.png,snow/train/GP040176/GP040176_frame_000080_rgb_anon.png,images/train/GP040176/GP040176_frame_000080_rgb_anon.png,1920,1080,5,True,0;2
acdc_snow_official_v1,train,1427,snow/train/GP040176/GP040176_frame_000088_rgb_anon.png,snow/train/GP040176/GP040176_frame_000088_rgb_anon.png,images/train/GP040176/GP040176_frame_000088_rgb_anon.png,1920,1080,6,True,2
acdc_snow_official_v1,train,1426,snow/train/GP040176/GP040176_frame_000100_rgb_anon.png,snow/train/GP040176/GP040176_frame_000100_rgb_anon.png,images/train/GP040176/GP040176_frame_000100_rgb_anon.png,1920,1080,6,True,2
acdc_snow_official_v1,train,1421,snow/train/GP040176/GP040176_frame_000110_rgb_anon.png,snow/train/GP040176/GP040176_frame_000110_rgb_anon.png,images/train/GP040176/GP040176_frame_000110_rgb_anon.png,1920,1080,3,True,0;2
acdc_snow_official_v1,train,1454,snow/train/GP040176/GP040176_frame_000130_rgb_anon.png,snow/train/GP040176/GP040176_frame_000130_rgb_anon.png,images/train/GP040176/GP040176_frame_000130_rgb_anon.png,1920,1080,4,True,0;2
acdc_snow_official_v1,train,1487,snow/train/GP040176/GP040176_frame_000141_rgb_anon.png,snow/train/GP040176/GP040176_frame_000141_rgb_anon.png,images/train/GP040176/GP040176_frame_000141_rgb_anon.png,1920,1080,7,True,0;2
acdc_snow_official_v1,train,1475,snow/train/GP040176/GP040176_frame_000152_rgb_anon.png,snow/train/GP040176/GP040176_frame_000152_rgb_anon.png,images/train/GP040176/GP040176_frame_000152_rgb_anon.png,1920,1080,7,True,2;3;6
acdc_snow_official_v1,train,1446,snow/train/GP040176/GP040176_frame_000158_rgb_anon.png,snow/train/GP040176/GP040176_frame_000158_rgb_anon.png,images/train/GP040176/GP040176_frame_000158_rgb_anon.png,1920,1080,2,True,2
acdc_snow_official_v1,train,1448,snow/train/GP040176/GP040176_frame_000163_rgb_anon.png,snow/train/GP040176/GP040176_frame_000163_rgb_anon.png,images/train/GP040176/GP040176_frame_000163_rgb_anon.png,1920,1080,2,True,2
acdc_snow_official_v1,train,1496,snow/train/GP040176/GP040176_frame_000169_rgb_anon.png,snow/train/GP040176/GP040176_frame_000169_rgb_anon.png,images/train/GP040176/GP040176_frame_000169_rgb_anon.png,1920,1080,5,True,2
acdc_snow_official_v1,train,1493,snow/train/GP040176/GP040176_frame_000181_rgb_anon.png,snow/train/GP040176/GP040176_frame_000181_rgb_anon.png,images/train/GP040176/GP040176_frame_000181_rgb_anon.png,1920,1080,6,True,0;2
acdc_snow_official_v1,train,1434,snow/train/GP040176/GP040176_frame_000188_rgb_anon.png,snow/train/GP040176/GP040176_frame_000188_rgb_anon.png,images/train/GP040176/GP040176_frame_000188_rgb_anon.png,1920,1080,3,True,0;2
acdc_snow_official_v1,train,1466,snow/train/GP040176/GP040176_frame_000208_rgb_anon.png,snow/train/GP040176/GP040176_frame_000208_rgb_anon.png,images/train/GP040176/GP040176_frame_000208_rgb_anon.png,1920,1080,6,True,0;2
acdc_snow_official_v1,train,1494,snow/train/GP040176/GP040176_frame_000228_rgb_anon.png,snow/train/GP040176/GP040176_frame_000228_rgb_anon.png,images/train/GP040176/GP040176_frame_000228_rgb_anon.png,1920,1080,9,True,0;2
acdc_snow_official_v1,train,1456,snow/train/GP040176/GP040176_frame_000248_rgb_anon.png,snow/train/GP040176/GP040176_frame_000248_rgb_anon.png,images/train/GP040176/GP040176_frame_000248_rgb_anon.png,1920,1080,11,True,0;2
acdc_snow_official_v1,train,1483,snow/train/GP040176/GP040176_frame_000268_rgb_anon.png,snow/train/GP040176/GP040176_frame_000268_rgb_anon.png,images/train/GP040176/GP040176_frame_000268_rgb_anon.png,1920,1080,9,True,0;2
acdc_snow_official_v1,train,1465,snow/train/GP040176/GP040176_frame_000288_rgb_anon.png,snow/train/GP040176/GP040176_frame_000288_rgb_anon.png,images/train/GP040176/GP040176_frame_000288_rgb_anon.png,1920,1080,5,True,2
acdc_snow_official_v1,train,1424,snow/train/GP040176/GP040176_frame_000308_rgb_anon.png,snow/train/GP040176/GP040176_frame_000308_rgb_anon.png,images/train/GP040176/GP040176_frame_000308_rgb_anon.png,1920,1080,4,True,2
acdc_snow_official_v1,train,1432,snow/train/GP040176/GP040176_frame_000328_rgb_anon.png,snow/train/GP040176/GP040176_frame_000328_rgb_anon.png,images/train/GP040176/GP040176_frame_000328_rgb_anon.png,1920,1080,4,True,2
acdc_snow_official_v1,train,1433,snow/train/GP040176/GP040176_frame_000368_rgb_anon.png,snow/train/GP040176/GP040176_frame_000368_rgb_anon.png,images/train/GP040176/GP040176_frame_000368_rgb_anon.png,1920,1080,8,True,0;2;4
acdc_snow_official_v1,train,1499,snow/train/GP040176/GP040176_frame_000388_rgb_anon.png,snow/train/GP040176/GP040176_frame_000388_rgb_anon.png,images/train/GP040176/GP040176_frame_000388_rgb_anon.png,1920,1080,7,True,0;2
acdc_snow_official_v1,train,1472,snow/train/GP040176/GP040176_frame_000408_rgb_anon.png,snow/train/GP040176/GP040176_frame_000408_rgb_anon.png,images/train/GP040176/GP040176_frame_000408_rgb_anon.png,1920,1080,14,True,0;2
acdc_snow_official_v1,train,1435,snow/train/GP040176/GP040176_frame_000428_rgb_anon.png,snow/train/GP040176/GP040176_frame_000428_rgb_anon.png,images/train/GP040176/GP040176_frame_000428_rgb_anon.png,1920,1080,13,True,2;3;6
acdc_snow_official_v1,train,1420,snow/train/GP040176/GP040176_frame_000448_rgb_anon.png,snow/train/GP040176/GP040176_frame_000448_rgb_anon.png,images/train/GP040176/GP040176_frame_000448_rgb_anon.png,1920,1080,8,True,0;2;6
acdc_snow_official_v1,train,1463,snow/train/GP040176/GP040176_frame_000464_rgb_anon.png,snow/train/GP040176/GP040176_frame_000464_rgb_anon.png,images/train/GP040176/GP040176_frame_000464_rgb_anon.png,1920,1080,13,True,0;1;2;7
acdc_snow_official_v1,train,1467,snow/train/GP040176/GP040176_frame_000484_rgb_anon.png,snow/train/GP040176/GP040176_frame_000484_rgb_anon.png,images/train/GP040176/GP040176_frame_000484_rgb_anon.png,1920,1080,8,True,0;2
acdc_snow_official_v1,train,1459,snow/train/GP040176/GP040176_frame_000515_rgb_anon.png,snow/train/GP040176/GP040176_frame_000515_rgb_anon.png,images/train/GP040176/GP040176_frame_000515_rgb_anon.png,1920,1080,4,True,2;7
acdc_snow_official_v1,train,1460,snow/train/GP040176/GP040176_frame_000523_rgb_anon.png,snow/train/GP040176/GP040176_frame_000523_rgb_anon.png,images/train/GP040176/GP040176_frame_000523_rgb_anon.png,1920,1080,11,True,0;2
acdc_snow_official_v1,train,1445,snow/train/GP040176/GP040176_frame_000529_rgb_anon.png,snow/train/GP040176/GP040176_frame_000529_rgb_anon.png,images/train/GP040176/GP040176_frame_000529_rgb_anon.png,1920,1080,3,True,2;6
acdc_snow_official_v1,train,1476,snow/train/GP040176/GP040176_frame_000534_rgb_anon.png,snow/train/GP040176/GP040176_frame_000534_rgb_anon.png,images/train/GP040176/GP040176_frame_000534_rgb_anon.png,1920,1080,12,True,2;6
acdc_snow_official_v1,train,1474,snow/train/GP040176/GP040176_frame_000538_rgb_anon.png,snow/train/GP040176/GP040176_frame_000538_rgb_anon.png,images/train/GP040176/GP040176_frame_000538_rgb_anon.png,1920,1080,7,True,0;2;5;6
acdc_snow_official_v1,train,1485,snow/train/GP040176/GP040176_frame_000542_rgb_anon.png,snow/train/GP040176/GP040176_frame_000542_rgb_anon.png,images/train/GP040176/GP040176_frame_000542_rgb_anon.png,1920,1080,3,True,0;2;5
acdc_snow_official_v1,train,1490,snow/train/GP040176/GP040176_frame_000546_rgb_anon.png,snow/train/GP040176/GP040176_frame_000546_rgb_anon.png,images/train/GP040176/GP040176_frame_000546_rgb_anon.png,1920,1080,3,True,0;2;5
acdc_snow_official_v1,train,1458,snow/train/GP040176/GP040176_frame_000566_rgb_anon.png,snow/train/GP040176/GP040176_frame_000566_rgb_anon.png,images/train/GP040176/GP040176_frame_000566_rgb_anon.png,1920,1080,6,True,0;2
acdc_snow_official_v1,train,1502,snow/train/GP040176/GP040176_frame_000580_rgb_anon.png,snow/train/GP040176/GP040176_frame_000580_rgb_anon.png,images/train/GP040176/GP040176_frame_000580_rgb_anon.png,1920,1080,7,True,0;2;5
acdc_snow_official_v1,train,1481,snow/train/GP040176/GP040176_frame_000589_rgb_anon.png,snow/train/GP040176/GP040176_frame_000589_rgb_anon.png,images/train/GP040176/GP040176_frame_000589_rgb_anon.png,1920,1080,6,True,0;2;3;7
acdc_snow_official_v1,train,1419,snow/train/GP040176/GP040176_frame_000609_rgb_anon.png,snow/train/GP040176/GP040176_frame_000609_rgb_anon.png,images/train/GP040176/GP040176_frame_000609_rgb_anon.png,1920,1080,11,True,0;1;2;3;4;7
acdc_snow_official_v1,train,1491,snow/train/GP040176/GP040176_frame_000629_rgb_anon.png,snow/train/GP040176/GP040176_frame_000629_rgb_anon.png,images/train/GP040176/GP040176_frame_000629_rgb_anon.png,1920,1080,10,True,0;2;3;4
acdc_snow_official_v1,train,1470,snow/train/GP040176/GP040176_frame_000649_rgb_anon.png,snow/train/GP040176/GP040176_frame_000649_rgb_anon.png,images/train/GP040176/GP040176_frame_000649_rgb_anon.png,1920,1080,3,True,0;2;4
acdc_snow_official_v1,train,1488,snow/train/GP040176/GP040176_frame_000669_rgb_anon.png,snow/train/GP040176/GP040176_frame_000669_rgb_anon.png,images/train/GP040176/GP040176_frame_000669_rgb_anon.png,1920,1080,6,True,0;2;4
acdc_snow_official_v1,train,1478,snow/train/GP040176/GP040176_frame_000689_rgb_anon.png,snow/train/GP040176/GP040176_frame_000689_rgb_anon.png,images/train/GP040176/GP040176_frame_000689_rgb_anon.png,1920,1080,2,True,0;4
acdc_snow_official_v1,train,1438,snow/train/GP040176/GP040176_frame_000696_rgb_anon.png,snow/train/GP040176/GP040176_frame_000696_rgb_anon.png,images/train/GP040176/GP040176_frame_000696_rgb_anon.png,1920,1080,5,True,0;4;5
acdc_snow_official_v1,train,1447,snow/train/GP040176/GP040176_frame_000701_rgb_anon.png,snow/train/GP040176/GP040176_frame_000701_rgb_anon.png,images/train/GP040176/GP040176_frame_000701_rgb_anon.png,1920,1080,14,True,0;2;7
acdc_snow_official_v1,train,1495,snow/train/GP040176/GP040176_frame_000707_rgb_anon.png,snow/train/GP040176/GP040176_frame_000707_rgb_anon.png,images/train/GP040176/GP040176_frame_000707_rgb_anon.png,1920,1080,6,True,2;7
acdc_snow_official_v1,train,1457,snow/train/GP040176/GP040176_frame_000714_rgb_anon.png,snow/train/GP040176/GP040176_frame_000714_rgb_anon.png,images/train/GP040176/GP040176_frame_000714_rgb_anon.png,1920,1080,7,True,2
acdc_snow_official_v1,train,1452,snow/train/GP040176/GP040176_frame_000734_rgb_anon.png,snow/train/GP040176/GP040176_frame_000734_rgb_anon.png,images/train/GP040176/GP040176_frame_000734_rgb_anon.png,1920,1080,5,True,2;3
acdc_snow_official_v1,train,1418,snow/train/GP040176/GP040176_frame_000754_rgb_anon.png,snow/train/GP040176/GP040176_frame_000754_rgb_anon.png,images/train/GP040176/GP040176_frame_000754_rgb_anon.png,1920,1080,8,True,1;2;7
acdc_snow_official_v1,train,1443,snow/train/GP040176/GP040176_frame_000765_rgb_anon.png,snow/train/GP040176/GP040176_frame_000765_rgb_anon.png,images/train/GP040176/GP040176_frame_000765_rgb_anon.png,1920,1080,15,True,0;1;2;7
acdc_snow_official_v1,train,1461,snow/train/GP040176/GP040176_frame_000775_rgb_anon.png,snow/train/GP040176/GP040176_frame_000775_rgb_anon.png,images/train/GP040176/GP040176_frame_000775_rgb_anon.png,1920,1080,14,True,0;2;5
acdc_snow_official_v1,train,1464,snow/train/GP040176/GP040176_frame_000782_rgb_anon.png,snow/train/GP040176/GP040176_frame_000782_rgb_anon.png,images/train/GP040176/GP040176_frame_000782_rgb_anon.png,1920,1080,4,True,0;5
acdc_snow_official_v1,train,1473,snow/train/GP040176/GP040176_frame_000789_rgb_anon.png,snow/train/GP040176/GP040176_frame_000789_rgb_anon.png,images/train/GP040176/GP040176_frame_000789_rgb_anon.png,1920,1080,4,True,0;2
acdc_snow_official_v1,train,1471,snow/train/GP040176/GP040176_frame_000795_rgb_anon.png,snow/train/GP040176/GP040176_frame_000795_rgb_anon.png,images/train/GP040176/GP040176_frame_000795_rgb_anon.png,1920,1080,8,True,0;2
acdc_snow_official_v1,train,1468,snow/train/GP040176/GP040176_frame_000801_rgb_anon.png,snow/train/GP040176/GP040176_frame_000801_rgb_anon.png,images/train/GP040176/GP040176_frame_000801_rgb_anon.png,1920,1080,10,True,0;2;6;7
acdc_snow_official_v1,train,1480,snow/train/GP040176/GP040176_frame_000813_rgb_anon.png,snow/train/GP040176/GP040176_frame_000813_rgb_anon.png,images/train/GP040176/GP040176_frame_000813_rgb_anon.png,1920,1080,12,True,0;2;7
acdc_snow_official_v1,train,1451,snow/train/GP040176/GP040176_frame_000820_rgb_anon.png,snow/train/GP040176/GP040176_frame_000820_rgb_anon.png,images/train/GP040176/GP040176_frame_000820_rgb_anon.png,1920,1080,11,True,0;2;7
acdc_snow_official_v1,train,1453,snow/train/GP040176/GP040176_frame_000826_rgb_anon.png,snow/train/GP040176/GP040176_frame_000826_rgb_anon.png,images/train/GP040176/GP040176_frame_000826_rgb_anon.png,1920,1080,8,True,0;2;3;7
acdc_snow_official_v1,train,1431,snow/train/GP040176/GP040176_frame_000832_rgb_anon.png,snow/train/GP040176/GP040176_frame_000832_rgb_anon.png,images/train/GP040176/GP040176_frame_000832_rgb_anon.png,1920,1080,4,True,0;2;7
acdc_snow_official_v1,train,1469,snow/train/GP040176/GP040176_frame_000839_rgb_anon.png,snow/train/GP040176/GP040176_frame_000839_rgb_anon.png,images/train/GP040176/GP040176_frame_000839_rgb_anon.png,1920,1080,7,True,0;2;7
acdc_snow_official_v1,train,1455,snow/train/GP040176/GP040176_frame_000847_rgb_anon.png,snow/train/GP040176/GP040176_frame_000847_rgb_anon.png,images/train/GP040176/GP040176_frame_000847_rgb_anon.png,1920,1080,15,True,0;2;5;6;7
acdc_snow_official_v1,train,1439,snow/train/GP040176/GP040176_frame_000867_rgb_anon.png,snow/train/GP040176/GP040176_frame_000867_rgb_anon.png,images/train/GP040176/GP040176_frame_000867_rgb_anon.png,1920,1080,11,True,0;2;5;6;7
acdc_snow_official_v1,train,1462,snow/train/GP040176/GP040176_frame_000887_rgb_anon.png,snow/train/GP040176/GP040176_frame_000887_rgb_anon.png,images/train/GP040176/GP040176_frame_000887_rgb_anon.png,1920,1080,6,True,0;2;7
acdc_snow_official_v1,train,1437,snow/train/GP040176/GP040176_frame_000894_rgb_anon.png,snow/train/GP040176/GP040176_frame_000894_rgb_anon.png,images/train/GP040176/GP040176_frame_000894_rgb_anon.png,1920,1080,4,True,2
acdc_snow_official_v1,train,1428,snow/train/GP040176/GP040176_frame_000900_rgb_anon.png,snow/train/GP040176/GP040176_frame_000900_rgb_anon.png,images/train/GP040176/GP040176_frame_000900_rgb_anon.png,1920,1080,8,True,1;2;7
acdc_snow_official_v1,train,1423,snow/train/GP040176/GP040176_frame_000906_rgb_anon.png,snow/train/GP040176/GP040176_frame_000906_rgb_anon.png,images/train/GP040176/GP040176_frame_000906_rgb_anon.png,1920,1080,4,True,2
